기간,자치구,동,총전입,총전출,구내전입,구내전출,구간전입,구간전출,시/도간전입,시/도간전출
2014,용산구,용산2가동,1519,1959,418,573,544,676,557,710
2014,용산구,남영동,1797,1718,414,400,778,761,605,557
2014,용산구,원효로2동,2039,2284,619,482,880,1097,540,705
2014,용산구,효창동,1683,1911,498,492,792,924,393,495
2014,용산구,용문동,1876,2004,629,509,762,895,485,600
2014,용산구,이촌1동,3041,3532,562,631,1630,1760,849,1141
2014,용산구,이촌2동,1326,1661,419,401,542,630,365,630
2014,용산구,이태원1동,1276,1621,394,533,474,628,408,460
2014,용산구,이태원2동,1361,1891,319,476,569,822,473,593
2014,용산구,서빙고동,2447,2609,455,469,837,946,1155,1194
2014,용산구,보광동,2391,2839,758,617,892,1204,741,1018
2014,용산구,청파동,3459,4012,495,496,1495,1998,1469,1518
2014,용산구,원효로1동,2949,2660,649,622,1430,1230,870,808
2014,용산구,한강로동,2570,2788,525,528,1217,1348,828,912
2014,용산구,한남동,3337,4142,477,580,1669,2073,1191,1489
2014,성동구,소계,46521,51349,12336,12336,21559,23717,12626,15296
2014,성동구,왕십리2동,2444,2892,845,849,992,1257,607,786
2014,성동구,마장동,3410,3880,965,719,1340,1880,1105,1281
2014,성동구,사근동,3074,2351,635,451,1043,860,1396,1040
2014,성동구,행당1동,2334,4654,752,1980,925,1678,657,996
2014,성동구,행당2동,3075,3618,890,897,1388,1697,797,1024
2014,성동구,응봉동,2336,2634,1022,806,863,1078,451,750
2014,성동구,금호1가동,1748,2518,688,998,677,972,383,548
2014,성동구,금호4가동,2431,2794,736,745,1075,1267,620,782
2014,성동구,성수1가1동,2553,3058,758,802,1143,1335,652,921
2014,성동구,성수1가2동,2639,3235,660,754,1172,1413,807,1068
2014,성동구,성수2가1동,2397,2923,596,545,1139,1451,662,927
2014,성동구,성수2가3동,2242,2286,513,454,1055,1101,674,731
2014,성동구,송정동,1626,1900,230,198,949,1119,447,583
2014,성동구,용답동,2367,2582,218,137,1392,1646,757,799
2014,성동구,왕십리도선동,5124,2173,1316,501,2898,1004,910,668
2014,성동구,금호2.3가동,3379,4024,1031,968,1577,1897,771,1159
2014,성동구,옥수동,3342,3827,481,532,1931,2062,930,1233
2014,광진구,소계,56778,64189,18540,18540,20616,24713,17622,20936
2014,광진구,화양동,5254,5438,620,1016,1603,2255,3031,2167
2014,광진구,군자동,3653,3913,847,873,1545,1782,1261,1258
2014,광진구,중곡1동,2647,3094,935,1003,1033,1212,679,879
2014,광진구,중곡2동,3636,4328,1405,1534,1291,1489,940,1305
2014,광진구,중곡3동,2785,3281,931,935,1191,1456,663,890
2014,광진구,중곡4동,4741,5036,1931,1515,1743,1945,1067,1576
2014,광진구,능동,2283,2330,728,658,823,906,732,766
2014,광진구,구의1동,4342,4446,1706,1348,1331,1606,1305,1492
2014,광진구,구의2동,3569,4986,1454,1852,1183,1557,932,1577
2014,광진구,구의3동,4707,4768,1889,1291,1579,1851,1239,1626
2014,광진구,광장동,4590,5062,1008,1156,2065,2236,1517,1670
2014,광진구,자양1동,3774,4632,1503,1723,1111,1461,1160,1448
2014,광진구,자양2동,3987,4295,1658,1315,1258,1443,1071,1537
2014,광진구,자양3동,3691,4483,1143,1215,1584,1893,964,1375
2014,광진구,자양4동,3119,4097,782,1106,1276,1621,1061,1370
2014,동대문구,소계,57915,59658,18216,18216,23219,22990,16480,18452
2014,동대문구,회기동,2189,2417,561,629,606,915,1022,873
2014,동대문구,휘경1동,2830,3174,889,989,832,1113,1109,1072
2014,동대문구,휘경2동,3759,4236,1170,1202,1175,1547,1414,1487
2014,동대문구,청량리동,2921,3228,994,864,1135,1228,792,1136
2014,동대문구,용신동,4978,5346,797,1011,2492,2630,1689,1705
2014,동대문구,제기동,3982,4242,919,903,1672,1911,1391,1428
2014,동대문구,전농1동,4098,5332,1526,2095,1337,1757,1235,1480
2014,동대문구,전농2동,2620,2924,1233,1273,836,811,551,840
2014,동대문구,답십리1동,9518,3944,3413,1510,4760,1506,1345,928
2014,동대문구,답십리2동,3752,5382,1601,2501,1401,1647,750,1234
2014,동대문구,장안1동,5296,5884,1566,1828,2396,2276,1334,1780
2014,동대문구,장안2동,4912,5038,1960,1715,1866,1766,1086,1557
2014,동대문구,이문1동,4362,5359,980,1159,1346,2241,2036,1959
2014,동대문구,이문2동,2698,3152,607,537,1365,1642,726,973
2014,중랑구,소계,69157,68497,27759,27759,25390,19459,16008,21279
2014,중랑구,면목2동,3720,4085,1556,1646,1271,1158,893,1281
2014,중랑구,면목4동,3062,3667,759,953,1424,1505,879,1209
2014,중랑구,면목5동,1902,2250,846,1015,643,665,413,570
2014,중랑구,면목7동,3525,4145,1231,1472,1432,1400,862,1273
2014,중랑구,상봉1동,4363,3847,2008,1808,1406,833,949,1206
2014,중랑구,상봉2동,3717,4019,1345,1806,1255,945,1117,1268
2014,중랑구,중화1동,3138,3500,1375,1483,998,917,765,1100
2014,중랑구,중화2동,3799,4654,1404,1888,1357,1302,1038,1464
2014,중랑구,묵1동,4877,6180,1523,2039,2121,2215,1233,1926
2014,중랑구,묵2동,3117,3686,1194,1468,1197,1182,726,1036
2014,중랑구,망우3동,3022,3486,1592,1817,778,695,652,974
2014,중랑구,신내1동,12977,4259,5731,1498,5615,1265,1631,1496
2014,중랑구,신내2동,3110,3893,1167,1642,1142,1098,801,1153
2014,중랑구,면목본동,5447,6188,2218,2675,1852,1640,1377,1873
2014,중랑구,면목3.8동,4558,5045,1936,2270,1545,1421,1077,1354
2014,중랑구,망우본동,4823,5593,1874,2279,1354,1218,1595,2096
2014,성북구,소계,65082,76521,20926,20926,26278,32828,17878,22767
2014,성북구,돈암1동,2229,2288,900,783,809,856,520,649
2014,성북구,돈암2동,2879,3148,1188,1045,1097,1202,594,901
2014,성북구,안암동,3327,3603,615,775,1241,1603,1471,1225
2014,성북구,보문동,3254,2477,940,646,1550,1125,764,706
2014,성북구,정릉1동,2931,3230,1452,1299,911,1024,568,907
2014,성북구,정릉2동,3383,3694,1648,1476,1058,1176,677,1042
2014,성북구,정릉3동,2459,2965,776,892,748,1009,935,1064
2014,성북구,정릉4동,3523,3902,1303,1148,1334,1448,886,1306
2014,성북구,길음1동,5433,5701,1519,1272,2677,2698,1237,1731
2014,성북구,길음2동,2303,5722,666,1309,1039,3405,598,1008
2014,성북구,월곡1동,3386,3852,1100,948,1498,1695,788,1209
2014,성북구,월곡2동,3011,3372,1012,996,1067,1274,932,1102
2014,성북구,장위1동,2732,3748,1121,1028,984,1601,627,1119
2014,성북구,장위2동,2449,3205,1119,1189,799,1174,531,842
2014,성북구,장위3동,1964,3237,608,913,927,1454,429,870
2014,성북구,성북동,2627,3151,674,895,1084,1294,869,962
2014,성북구,삼선동,4206,4463,1131,1261,1718,1912,1357,1290
2014,성북구,동선동,3519,3786,1057,1233,1119,1404,1343,1149
2014,성북구,종암동,5188,5860,1226,1116,2364,2751,1598,1993
2014,성북구,석관동,4279,5117,871,702,2254,2723,1154,1692
2014,강북구,소계,48224,52641,17353,17353,20550,20587,10321,14701
2014,강북구,번1동,3435,3835,1005,1039,1445,1665,985,1131
2014,강북구,번2동,2154,2714,801,897,895,1081,458,736
2014,강북구,번3동,2105,2505,549,465,1156,1247,400,793
2014,강북구,수유1동,3479,3747,1535,1526,1232,1179,712,1042
2014,강북구,수유2동,3354,3397,1433,1123,1312,1318,609,956
2014,강북구,수유3동,4125,4500,1349,1613,1722,1663,1054,1224
2014,강북구,삼양동,4062,5047,1794,2033,1500,1652,768,1362
2014,강북구,미아동,4020,4049,1628,1612,1501,1412,891,1025
2014,강북구,송중동,4141,4861,1110,1471,2052,2140,979,1250
2014,강북구,송천동,4437,5134,1444,2031,2127,1827,866,1276
2014,강북구,삼각산동,4510,4802,1116,866,2434,2371,960,1565
2014,강북구,우이동,3514,3300,1349,941,1468,1414,697,945
2014,강북구,인수동,4888,4750,2240,1736,1706,1618,942,1396
2014,도봉구,소계,45658,51552,16128,16128,18121,18276,11409,17148
2014,도봉구,쌍문1동,2898,2999,669,692,1578,1378,651,929
2014,도봉구,쌍문2동,3226,3443,1446,1391,1108,1062,672,990
2014,도봉구,쌍문3동,2677,2936,773,926,1259,1131,645,879
2014,도봉구,쌍문4동,2889,3075,1472,1212,895,962,522,901
2014,도봉구,방학1동,4381,4933,1787,1811,1491,1548,1103,1574
2014,도봉구,방학2동,2872,3545,1357,1497,854,966,661,1082
2014,도봉구,방학3동,3324,3893,1397,1432,1169,1190,758,1271
2014,도봉구,창1동,3549,4131,1161,1307,1437,1480,951,1344
2014,도봉구,창2동,4062,4423,1332,1287,1837,1733,893,1403
2014,도봉구,창3동,2261,2395,648,646,1167,1051,446,698
2014,도봉구,창4동,3331,3955,886,786,1499,1698,946,1471
2014,도봉구,창5동,3382,3907,1203,1135,1300,1429,879,1343
2014,도봉구,도봉1동,3075,3439,1009,967,1028,1036,1038,1436
2014,도봉구,도봉2동,3731,4478,988,1039,1499,1612,1244,1827
2014,노원구,소계,73503,83748,25915,25915,26388,27796,21200,30037
2014,노원구,월계1동,2967,3264,618,642,1274,1400,1075,1222
2014,노원구,월계2동,3056,3693,581,642,1744,1749,731,1302
2014,노원구,월계3동,3815,4646,829,1088,1889,1864,1097,1694
2014,노원구,공릉2동,6054,6951,1335,1149,2205,2364,2514,3438
2014,노원구,하계1동,3806,4344,1521,1362,1358,1613,927,1369
2014,노원구,하계2동,2903,3151,1349,1167,952,976,602,1008
2014,노원구,중계본동,3320,3767,1393,1249,1076,1315,851,1203
2014,노원구,중계1동,3830,4234,1564,1832,1339,1274,927,1128
2014,노원구,중계4동,3780,3275,2169,1400,891,857,720,1018
2014,노원구,상계1동,4901,5639,1528,1333,1728,1913,1645,2393
2014,노원구,상계2동,3575,3700,1872,1611,831,956,872,1133
2014,노원구,상계5동,3316,3713,1779,1648,751,983,786,1082
2014,노원구,상계8동,3779,4734,1068,1470,1527,1369,1184,1895
2014,노원구,상계9동,3069,3632,1420,1473,841,959,808,1200
2014,노원구,상계10동,2753,3351,1097,1283,948,1067,708,1001
2014,노원구,상계3.4동,3847,4944,1378,1651,1222,1383,1247,1910
2014,노원구,상계6.7동,4711,5347,1418,1753,1899,1746,1394,1848
2014,노원구,중계2.3동,4297,5246,1564,1680,1626,1809,1107,1757
2014,노원구,공릉1동,5724,6117,1432,1482,2287,2199,2005,2436
2014,은평구,소계,73950,80850,30549,30549,23395,20600,20006,29701
2014,은평구,녹번동,4381,6260,1627,2677,1510,1666,1244,1917
2014,은평구,불광1동,6261,6497,2208,2107,2323,1912,1730,2478
2014,은평구,갈현1동,3978,4343,1784,1587,988,902,1206,1854
2014,은평구,갈현2동,5085,4667,2550,1937,1283,940,1252,1790
2014,은평구,구산동,4940,5139,2413,2159,1299,1036,1228,1944
2014,은평구,대조동,5617,5352,2521,2342,1451,1100,1645,1910
2014,은평구,응암1동,4990,5284,2256,2180,1490,1318,1244,1786
2014,은평구,응암2동,4078,5666,1518,2479,1680,1596,880,1591
2014,은평구,신사1동,4220,4518,2011,1926,1220,1089,989,1503
2014,은평구,신사2동,3218,3673,1369,1448,1027,930,822,1295
2014,은평구,증산동,2595,3068,688,810,1177,1164,730,1094
2014,은평구,수색동,2071,2609,473,529,887,911,711,1169
2014,은평구,진관동,6491,6376,1688,1000,2357,2115,2446,3261
2014,은평구,불광2동,3957,4541,1693,1798,1084,908,1180,1835
2014,은평구,응암3동,4650,4833,1953,1949,1582,1430,1115,1454
2014,은평구,역촌동,7418,8024,3797,3621,2037,1583,1584,2820
2014,서대문구,소계,45088,49817,11251,11251,19217,21795,14620,16771
2014,서대문구,천연동,2982,3240,492,460,1551,1726,939,1054
2014,서대문구,홍제1동,3380,3873,1102,1104,1363,1533,915,1236
2014,서대문구,홍제3동,2564,2787,932,826,980,1092,652,869
2014,서대문구,홍제2동,1936,2250,594,512,816,1038,526,700
2014,서대문구,홍은1동,2598,3294,747,922,1124,1249,727,1123
2014,서대문구,홍은2동,4391,4303,1574,1219,1668,1668,1149,1416
2014,서대문구,남가좌1동,493,654,200,226,192,224,101,204
2014,서대문구,남가좌2동,3670,4574,1205,1442,1273,1652,1192,1480
2014,서대문구,북가좌1동,3199,3247,993,767,1469,1475,737,1005
2014,서대문구,북가좌2동,4967,5080,1285,1039,2515,2394,1167,1647
2014,서대문구,충현동,2656,3235,422,551,1358,1608,876,1076
2014,서대문구,북아현동,1348,1704,260,261,657,913,431,530
2014,서대문구,신촌동,4940,4924,358,547,1800,2362,2782,2015
2014,서대문구,연희동,5964,6652,1087,1375,2451,2861,2426,2416
2014,마포구,소계,68853,67146,18941,18941,28596,26208,21316,21997
2014,마포구,용강동,3887,3115,1160,968,1736,1203,991,944
2014,마포구,대흥동,4518,3233,1352,798,1583,1309,1583,1126
2014,마포구,염리동,1970,3162,523,1143,740,1077,707,942
2014,마포구,신수동,3186,3781,1144,1383,1101,1245,941,1153
2014,마포구,서교동,5833,6841,1435,2021,2043,2565,2355,2255
2014,마포구,합정동,3479,4150,1034,1287,1127,1428,1318,1435
2014,마포구,망원1동,3678,4630,1501,1794,1096,1488,1081,1348
2014,마포구,망원2동,3155,3302,1482,1153,903,1057,770,1092
2014,마포구,연남동,3343,3898,919,1094,1252,1516,1172,1288
2014,마포구,성산1동,3351,3676,1462,1277,1001,1260,888,1139
2014,마포구,성산2동,4524,5060,1191,983,1933,2144,1400,1933
2014,마포구,상암동,4462,4732,910,571,1966,2371,1586,1790
2014,마포구,도화동,3238,3579,493,822,1655,1588,1090,1169
2014,마포구,서강동,5605,4714,1659,1418,2222,1706,1724,1590
2014,마포구,공덕동,5124,6154,747,1405,2746,2904,1631,1845
2014,마포구,아현동,9500,3119,1929,824,5492,1347,2079,948
2014,양천구,소계,62502,70772,19751,19751,25270,28531,17481,22490
2014,양천구,목1동,4046,4479,1266,1269,1626,1978,1154,1232
2014,양천구,목2동,4564,5459,1217,1099,2074,2560,1273,1800
2014,양천구,목3동,3793,4242,964,869,1847,2131,982,1242
2014,양천구,목4동,3714,4185,1207,1219,1483,1713,1024,1253
2014,양천구,신월1동,3212,3564,767,686,1491,1616,954,1262
2014,양천구,신월2동,4729,3166,2249,1199,1487,891,993,1076
2014,양천구,신월3동,2482,2864,647,683,971,1063,864,1118
2014,양천구,신월4동,2659,2704,1346,1114,720,731,593,859
2014,양천구,신월5동,2256,2464,435,378,1065,1309,756,777
2014,양천구,신월6동,1524,1857,738,771,353,508,433,578
2014,양천구,신월7동,2675,3515,809,1188,986,1062,880,1265
2014,양천구,신정1동,2157,2581,875,1036,751,900,531,645
2014,양천구,신정2동,2433,2854,833,956,964,1052,636,846
2014,양천구,신정3동,6116,7752,1812,2123,2480,3005,1824,2624
2014,양천구,신정6동,3047,3532,1149,1270,1122,1248,776,1014
2014,양천구,신정7동,3837,4354,1233,1031,1649,1917,955,1406
2014,양천구,목5동,4354,5209,897,1249,2237,2499,1220,1461
2014,양천구,신정4동,4904,5991,1307,1611,1964,2348,1633,2032
2014,강서구,소계,109436,96548,39586,39586,41642,24225,28208,32737
2014,강서구,염창동,5474,6124,1301,1975,2505,2083,1668,2066
2014,강서구,등촌1동,4637,4829,1333,1983,1536,1114,1768,1732
2014,강서구,등촌2동,3111,3629,724,1238,1633,1313,754,1078
2014,강서구,등촌3동,4186,5259,1181,2379,1687,1241,1318,1639
2014,강서구,화곡본동,5857,6847,1905,2876,2194,1655,1758,2316
2014,강서구,화곡2동,3295,3824,1316,1669,1207,1011,772,1144
2014,강서구,화곡3동,3569,4168,1365,2006,1144,948,1060,1214
2014,강서구,화곡4동,3267,3854,982,1219,1387,1351,898,1284
2014,강서구,화곡6동,4313,4732,1576,1871,1318,1157,1419,1704
2014,강서구,화곡8동,4159,4675,1522,1892,1594,1311,1043,1472
2014,강서구,가양1동,4901,3777,1797,1768,1893,716,1211,1293
2014,강서구,가양2동,2130,2580,637,1081,866,692,627,807
2014,강서구,가양3동,2609,3230,824,1379,1103,800,682,1051
2014,강서구,발산1동,11556,5498,5312,2533,4538,1360,1706,1605
2014,강서구,공항동,3192,4149,1024,1764,829,708,1339,1677
2014,강서구,방화1동,16549,5290,7177,2261,7024,971,2348,2058
2014,강서구,방화2동,3445,4130,1342,1877,791,633,1312,1620
2014,강서구,방화3동,3435,4431,1274,2015,1015,777,1146,1639
2014,강서구,화곡1동,8756,9410,1964,2908,3892,3121,2900,3381
2014,강서구,우장산동,10995,6112,5030,2892,3486,1263,2479,1957
2014,구로구,소계,62804,65025,17625,17625,21991,20613,23188,26787
2014,구로구,신도림동,4222,4961,803,646,1904,2312,1515,2003
2014,구로구,구로1동,2341,2892,419,469,959,1123,963,1300
2014,구로구,구로3동,5259,5821,906,948,1945,2328,2408,2545
2014,구로구,구로4동,3890,4841,1123,1510,1386,1515,1381,1816
2014,구로구,구로5동,5269,5888,960,1206,2220,2386,2089,2296
2014,구로구,고척1동,3382,3411,1213,1145,1067,973,1102,1293
2014,구로구,고척2동,3748,4621,1244,1710,1384,1448,1120,1463
2014,구로구,개봉2동,4288,4848,1338,1534,1227,1304,1723,2010
2014,구로구,개봉3동,2873,3232,897,1159,658,600,1318,1473
2014,구로구,오류1동,3848,3711,1134,1255,1149,851,1565,1605
2014,구로구,오류2동,9131,5293,2884,1061,3428,1526,2819,2706
2014,구로구,수궁동,3310,3693,689,984,1024,897,1597,1812
2014,구로구,가리봉동,1317,2138,306,608,526,741,485,789
2014,구로구,구로2동,3478,4858,1080,1602,1117,1409,1281,1847
2014,구로구,개봉1동,6448,4817,2629,1788,1997,1200,1822,1829
2014,금천구,소계,33510,37071,11160,11160,9650,10054,12700,15857
2014,금천구,가산동,4173,4155,489,714,1497,1562,2187,1879
2014,금천구,독산1동,5884,6126,1066,923,1629,1807,3189,3396
2014,금천구,독산2동,2703,3315,1286,1403,697,736,720,1176
2014,금천구,독산3동,3453,4193,849,1099,1610,1601,994,1493
2014,금천구,독산4동,2303,2870,1053,1248,550,625,700,997
2014,금천구,시흥1동,5278,5534,2131,1935,1334,1264,1813,2335
2014,금천구,시흥2동,2418,2773,842,648,761,911,815,1214
2014,금천구,시흥3동,1361,1619,427,409,316,322,618,888
2014,금천구,시흥4동,2889,3159,1544,1351,633,584,712,1224
2014,금천구,시흥5동,3048,3327,1473,1430,623,642,952,1255
2014,영등포구,소계,59057,65662,14231,14231,23818,28084,21008,23347
2014,영등포구,여의동,3776,4268,322,299,2199,2527,1255,1442
2014,영등포구,당산1동,3660,3738,970,981,1456,1481,1234,1276
2014,영등포구,당산2동,5977,6274,971,1148,2572,2914,2434,2212
2014,영등포구,양평1동,2824,3394,659,744,1191,1496,974,1154
2014,영등포구,양평2동,3118,3485,519,497,1436,1562,1163,1426
2014,영등포구,신길1동,3146,3583,789,798,1142,1515,1215,1270
2014,영등포구,신길3동,1847,2475,805,994,519,736,523,745
2014,영등포구,신길4동,1374,1809,606,582,415,665,353,562
2014,영등포구,신길5동,2007,2701,873,962,571,953,563,786
2014,영등포구,신길6동,2964,3532,585,655,1517,1727,862,1150
2014,영등포구,신길7동,2975,3047,383,477,1022,1060,1570,1510
2014,영등포구,대림1동,2198,2784,778,677,775,1117,645,990
2014,영등포구,대림2동,1968,3099,385,613,890,1434,693,1052
2014,영등포구,대림3동,3617,4464,1006,1030,1399,1922,1212,1512
2014,영등포구,영등포본동,3485,4283,977,1236,1325,1561,1183,1486
2014,영등포구,영등포동,5099,4429,893,863,1829,1829,2377,1737
2014,영등포구,도림동,4930,3392,1670,839,1883,1309,1377,1244
2014,영등포구,문래동,4092,4905,1040,836,1677,2276,1375,1793
2014,동작구,소계,63291,69117,14929,14929,26638,29558,21724,24630
2014,동작구,노량진2동,2244,2788,569,813,687,892,988,1083
2014,동작구,상도1동,8529,7950,1538,1357,3653,3535,3338,3058
2014,동작구,상도2동,4312,4713,1556,1522,1518,1634,1238,1557
2014,동작구,상도3동,4069,4146,1545,1304,1448,1516,1076,1326
2014,동작구,상도4동,4248,4358,1691,1411,1469,1495,1088,1452
2014,동작구,사당1동,4531,4969,713,674,2123,2496,1695,1799
2014,동작구,사당3동,3998,4536,1038,1134,1753,1976,1207,1426
2014,동작구,사당4동,2635,2803,853,828,1036,1092,746,883
2014,동작구,사당5동,2291,2641,731,737,917,1055,643,849
2014,동작구,대방동,5741,6400,1242,1148,2439,3018,2060,2234
2014,동작구,신대방1동,3069,3717,373,384,1739,2071,957,1262
2014,동작구,신대방2동,3629,3888,860,903,1512,1527,1257,1458
2014,동작구,흑석동,4515,5280,505,757,2300,2524,1710,1999
2014,동작구,노량진1동,5229,5891,1147,1266,1760,2137,2322,2488
2014,동작구,사당2동,4251,5037,568,691,2284,2590,1399,1756
2014,관악구,소계,90987,98182,26344,26344,28127,34262,36516,37576
2014,관악구,보라매동,4006,4405,1285,1175,1466,1594,1255,1636
2014,관악구,청림동,2499,2587,728,597,1100,1190,671,800
2014,관악구,행운동,6697,6639,1907,1871,2098,2445,2692,2323
2014,관악구,낙성대동,4330,4599,1217,1372,1122,1498,1991,1729
2014,관악구,중앙동,3165,3365,987,1277,859,1004,1319,1084
2014,관악구,인헌동,4840,5352,1196,1290,1611,1924,2033,2138
2014,관악구,남현동,3748,3988,282,348,1788,1912,1678,1728
2014,관악구,서원동,4984,5353,1567,1575,1289,1743,2128,2035
2014,관악구,신원동,3179,3533,1089,1169,890,1063,1200,1301
2014,관악구,서림동,5570,5503,1451,1496,1524,1703,2595,2304
2014,관악구,신사동,4190,4982,1235,1406,1301,1784,1654,1792
2014,관악구,신림동,5904,5899,1225,1352,1520,2087,3159,2460
2014,관악구,난향동,2121,2490,864,687,693,813,564,990
2014,관악구,조원동,3284,3781,758,736,1230,1645,1296,1400
2014,관악구,대학동,5594,5815,1037,1182,1440,1799,3117,2834
2014,관악구,은천동,5347,5769,1928,1542,1780,2061,1639,2166
2014,관악구,성현동,3905,4471,1374,1069,1483,1875,1048,1527
2014,관악구,청룡동,6672,7219,1762,2116,1760,2326,3150,2777
2014,관악구,난곡동,3726,4064,1658,1442,1023,1123,1045,1499
2014,관악구,삼성동,2710,3364,998,1019,749,996,963,1349
2014,관악구,미성동,4516,5004,1796,1623,1401,1677,1319,1704
2014,서초구,소계,79323,74512,20539,20539,36020,30348,22764,23625
2014,서초구,서초1동,4028,4388,1164,1282,1387,1542,1477,1564
2014,서초구,서초2동,3264,4561,838,1371,1370,1903,1056,1287
2014,서초구,서초3동,5183,5397,1389,1377,1914,2093,1880,1927
2014,서초구,서초4동,3719,5240,1214,1697,1507,2183,998,1360
2014,서초구,잠원동,4801,5444,998,1281,2395,2481,1408,1682
2014,서초구,반포본동,1798,1848,515,658,959,816,324,374
2014,서초구,반포1동,5421,5984,1191,1468,2359,2524,1871,1992
2014,서초구,반포2동,2370,2610,726,919,1130,1030,514,661
2014,서초구,반포3동,2976,3424,1070,1236,1170,1331,736,857
2014,서초구,반포4동,2816,3185,1034,1020,1043,1142,739,1023
2014,서초구,방배본동,3414,3520,1166,1175,1518,1427,730,918
2014,서초구,방배1동,3296,3434,1129,1150,1240,1356,927,928
2014,서초구,방배2동,5852,5056,1647,1218,2725,2167,1480,1671
2014,서초구,방배3동,3452,3850,1039,1073,1411,1548,1002,1229
2014,서초구,방배4동,4779,4805,1518,1530,2059,1976,1202,1299
2014,서초구,양재1동,8817,5989,1592,1079,4575,2583,2650,2327
2014,서초구,양재2동,5473,4581,851,822,2830,1809,1792,1950
2014,서초구,내곡동,7864,1196,1458,183,4428,437,1978,576
2014,강남구,소계,115906,104412,32264,32264,47888,37696,35754,34452
2014,강남구,신사동,2855,3590,645,933,1285,1605,925,1052
2014,강남구,논현1동,5694,6301,1109,1348,2387,2674,2198,2279
2014,강남구,논현2동,4670,4948,1539,1569,1615,1824,1516,1555
2014,강남구,삼성1동,2797,2967,969,1044,1035,1032,793,891
2014,강남구,삼성2동,6079,6492,2075,2280,2135,2267,1869,1945
2014,강남구,대치1동,2793,3566,1056,1817,1117,1038,620,711
2014,강남구,대치4동,5389,5671,1506,1661,1728,1982,2155,2028
2014,강남구,역삼1동,10021,10029,1999,2256,3760,3777,4262,3996
2014,강남구,역삼2동,8065,7184,2606,2313,3049,2511,2410,2360
2014,강남구,도곡1동,3496,3725,954,966,1409,1401,1133,1358
2014,강남구,도곡2동,5139,5313,1804,1861,1888,1903,1447,1549
2014,강남구,개포1동,3018,3800,1049,1340,994,1179,975,1281
2014,강남구,개포4동,3606,4172,821,1059,1492,1635,1293,1478
2014,강남구,일원본동,5172,3371,1146,1259,2474,1019,1552,1093
2014,강남구,일원1동,2238,2852,574,1008,773,867,891,977
2014,강남구,일원2동,2389,2849,719,1063,953,871,717,915
2014,강남구,수서동,2164,2592,532,896,1021,887,611,809
2014,강남구,세곡동,19245,2671,4685,375,10301,1092,4259,1204
2014,강남구,압구정동,3570,4187,1062,1275,1576,1808,932,1104
2014,강남구,청담동,5308,5375,1871,1855,2038,1928,1399,1592
2014,강남구,대치2동,6935,6408,2053,2064,2879,2401,2003,1943
2014,강남구,개포2동,5263,6349,1490,2022,1979,1995,1794,2332
2014,송파구,소계,99723,107490,35426,35426,32954,35029,31343,37035
2014,송파구,풍납1동,2085,2667,421,592,958,1185,706,890
2014,송파구,풍납2동,3676,4179,910,915,1494,1616,1272,1648
2014,송파구,거여1동,2187,2583,1053,1114,441,584,693,885
2014,송파구,거여2동,3185,3922,1324,1385,773,981,1088,1556
2014,송파구,마천1동,2734,3338,1346,1374,636,830,752,1134
